Company Name,NIF,Status,Service,Niche,Type
"ELECTROVERDE - INSTALAÇÕES ELÉCTRICAS, LDA",5417359289,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"ENERMECH ANGOLA - PRESTAÇÃO DE SERVIÇOS PETROLÍFEROS, LDA",5417368318,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
EPPM ANGOLA SA,5417114367,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"EQSANGOLA - SERVIÇOS ENGENHARIA, QUALIDADE E SEGURANÇA, LDA",5417213217,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"ERNST & YOUNG - ANGOLA, LDA",5401126999,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
FAIRTEX ANG - ENGENHARIA E SERVIÇOS LDA,5001792016,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"HRD - Desenvolvimento de Recursos Humanos , Lda",5401115121,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"INDRA - SOLUÇÕES DE TECNOLOGIA DA INFORMAÇÃO ANGOLA, LDA",5001554670,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
INTECH Process Automation Inc. (Sucursal de Angola),5402114269,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"ITGest, Lda",5417139211,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Integrated Solutions Angola, Lda.",5401145993,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
KCA Deutag Technical Support Limited,5401116659,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
KEROGEN CONSULTING LDA,5000212784,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"LOGISTON - LOGÍSTICA E PRESTAÇÃO DE SERVIÇOS, LDA",5000187275,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"LUNA STORE - COMÉRCIO, IMPORTAÇÃO EXPORTAÇÃO & SERVIÇOS, LDA",5000993697,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Leadership Business Consulting, SA",5401163339,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"M.D.V.I.A. (ANGOLA), LDA.",5417122297,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
MEDUPI ENERGY,5001900242,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"MX2 - RADIATION - FORMAÇÃO, SEGURANÇA E CONSULTORIA EM PROTECÇÃO RADIOLÓGICOS, Lda",5000415855,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Ocean Atlantic Petroleum, S.A",5417273236,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Ogimatech - Consultoria Empresarial e Institucional, Lda",5417014281,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"OperAngola - Prestação de Serviços, S.A.",5417485225,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"PLENO ENGENHARIA & CONSULTORIA, LDA",5000938270,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
Platinum Samandy Services Lda,5001105256,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
Prezioso Angola,5401094701,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Projectos e Avaliações V.H., Lda.",5417150215,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"R.A.A - ROPE ACCESS ANGOLA ,LDA",5417027367,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
RAMOS FERREIRA ENGENHARIA LDA,5417099260,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"RINEPAL - SERVICES, LDA",5000134139,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Rosa Correia e Associados (Angola), Auditores e Consultores, Lda.",5401141033,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"SIGSE, LDA",5417384224,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
SIRIUS FORNECIMENTO PARA AGRICULTURA E INDUSTRIA LDA,5401115032,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"SONAID - Serviços de apoio á perfuração, Limitada",5403049819,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
SOUTHCO CONTRACTOS - COMERCIO E CONSULTORIA,5417489662,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
SPECTRUM CREST LCC SERVICES - ESCRITORIO DE REPRESENTAÇÃO,5001126598,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"SPIE - TÉCNICOS DE ANGOLA, LIMITADA",5403114947,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"STAMAR - COMÉRCIO E SERVIÇOS, LDA",5001770969,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Satec Angola, Limitada",5417051438,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Sonepral - Prestação de Serviços, Lda.",5402124396,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
THE ORIGINAL PAPAYA,5000754218,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
TPF ANGOLA - Consultores Lda.,5417064467,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
TechnipFMC Angola (SU) Lda,5000122157,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
The Boston Consulting Group Internacional INC - Sucursal em Angola,5427277380,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"VAN ROETS INTEGRITY - PRESTAÇÃO DE SERVIÇOS, LDA",5000267643,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"WIRVAL - COMÉRCIO E INDÚSTRIA (SU), S.A",5000618519,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
WTB Participações e Serviços Lda,5000120537,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
"Zutari Angola, Lda",5417010677,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SCDA
ARIES MARINE & ENG. SERVICES LLC,73599,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
ATSG Academia Tecnológica de Sistemas de Gestão,71366445,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Asset Integrity Engineering,14103748,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
"Austral Integrated Services, Inc.",53068,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
"Bell Engineering Software Technologists Limited, Abu Dhabi",69126967,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
"Brighten Strategy & Operations, Lda",25400460,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Cegelec Oil & Gas,90792,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
DNV UK Limited,28398020,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
DRESSER-RAND A.S.,88773,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
DRESSER-RAND S.A.S.,40858,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
EM&I ( Trading ) Limited,10839723,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
ERM Southern Africa PTY LTD,39155658,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Engineering Procurement Services Industry Africa,44034389,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Environmental Resources Management Southern Africa Pty Ltd,9273448150,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
G & S ENGINEERING LIMITED,77191331,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
GeoEnergy Petroleum Services FZCO,34214928,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Global Maritime Consultancy Ltd,8081624568,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Havfram,996713156,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
INDUSTRIAL TURBINE COMPANY (UK) LIMITED,12028,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
JERA,89135216,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
JOSHUA ORGANISATION PTY,49083,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Lírius - Consulting,29499786,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
MatthewsDaniel Services (Bermuda) Limited,58486774,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Noble Denton Consultants Ltd,82311059,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Oceaneering Marine Technologies Ltd,98-1224867,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
PETROL UNOIN CONSULTORES SL,62685776,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
PRECISA SERVICOS EM TECNOLOGIA,91609210,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
PROMETIM INTERNATIONAL (FZCO),47446753,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Petrofac Facilities Management Limited,68062,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Pulsely Limited,40046545,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
"SIEMENS ENERGY, INC",71564,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
SPIE ENERGY SERVICES LTD,47534493,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Siemens Energy AB,28857,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
Siemens Energy Industrial Turbomachinery Limited,77417,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
TECON srl,73512,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
TJS SERVICES LTD,86682620,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
ZENTECH TECHNICAL SERVICES INC.,16514324,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,SE
YMR Comercio a Grosso & Prestacao de Servicos,5001550306,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,Unknown
—,—,Preferência,"1. Consultoria, Assessoria e Auditoria",Administração e Gestão de Projectos,Unknown
"AMBITION - CONSULTORIA E FORMAÇÃO, LDA",5001063812,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"AQUAPREST-SERVICOS ,LDA",5002558050,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"ARISTIDES SEBASTIÃO - SOCIEDADE DE ADVOGADOS, RL",5002598825,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"ASS  SOCIEDADE DE ADVOGADOS, RL",5001057448,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"BEWM - PRESTAÇÃO DE SERVIÇOS, LDA",5417575151,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
CAHOTA COMERCIO E RPESTAÇÃO DE SERVIÇOS,5001273264,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"COPIA GROUP OF COMPANIES, S. A.",5417323810,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
Cetrine Suporte e Consultoria,5002677679,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"DHELMA- COMÉRCIO E PRESTAÇÃO DE SERVIÇOS, LDA",5002208890,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Dompedro Corp,-Comercio e Prestaçao de Serviço, SU, LDA",5002504332,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"EA VIEGAS - COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS, LDA",5000987670,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"ELENGEAFRIKA-PRESTAÇÃO DE SERVIÇOS,(SU),LDA",5000503053,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
ENERGIA VITAL-SERVIÇOS LDA,5001809598,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Elsa Sousa Rodrigues & Associados - Sociedade de Advogados, RL",5000000353,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"FANDAPI - COMÉRCIO E PRESTAÇÃO DE SERVIÇOS, (SU), LDA",5002598973,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"FAYOL EMPREENDIMENTOS, SARL",5402139040,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"FININTEL - CONSULTORIA, LDA",5002823233,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
Faublania prestação de serviços comércio geral lda,5002004909,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Ferryol, Comércio geral e prestação de serviços, Lda.",5417525588,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"GILEMA - PRESTAÇÃO DE SERVIÇOS, (SU), LDA",5002197600,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"GLOBAL JET GOLD SOLUTIONS – COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS, LDA",5002243148,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Grande Distribuiçõe moderna -comércio geral, lda",5417563919,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
Healthlife Ciência e Tecnologia,5000417947,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"INTERNACIONAL ENGINEERING SUPPLIERS, LTD - SUCURSAL EM ANGOLA",5002193230,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"J PAB-ENGENHARIA E CONSULTORIA,LDA",5001182331,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"JUGOLFO AFONSO - SOCIEDADE DE ADVOGADOS, RL",5001518593,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Joy Stanley Cartering e Prestação de Serviços, Lda",5001982524,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"Kallo Oumar - Comércio Geral e Prestação de Serviços, Lda",5000190373,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
LMGRF - PRESTAÇÃO DE SERVIÇOS. (SU). LDA,5001646664,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"LML-SOCIEDADE DE ADVOGADOS, RL",5000000396,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"MANGOL OIL & ENERGY SERVICES, LDA",5002283913,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"NCV - EVENTOS E COMÉRCIO, LDA",5000440337,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"NEGU - PRESTAÇÃO DE SERVIÇOS E COMÉRCIO, LIMITADA",5002246082B,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
"ORI UNIVERSOS -  PRESTAÇAO DE SERVIÇOS, LDA",5001744348,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
PETROBUILD - COMERCIO E SERVIÇOS LDA,5001604864,—,"1. Consultoria, Assessoria e Auditoria",Assistência Jurídica De Serviços Especializados,SCA
